Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Median time in port (days),Median time in port (days) Footnote,Average age of vessels,Average age of vessels Footnote,Average size (GT) of vessels,Average size (GT) of vessels Footnote,Maximum size (GT) of vessels,Maximum size (GT) of vessels Footnote,Average cargo carrying capacity (dwt) per vessel,Average cargo carrying capacity (dwt) per vessel Footnote,Maximum cargo carrying capacity (dwt) of vessels,Maximum cargo carrying capacity (dwt) of vessels Footnote,Average container carrying capacity (TEU) per container ship,Average container carrying capacity (TEU) per container ship Footnote,Maximum container carrying capacity (TEU) of container ships,Maximum container carrying capacity (TEU) of container ships Footnote,Port Name,Administrative Approach Rank,"Total
Points",Statistic Approach Rank,IndeX Value
2021,S,Semi-annual,392,Japan,0,All ships,0.4146,,14,,10716,,228741,,14802.0,,327017.0,,1571.0,,21237.0,,KOBE,40,99.002,37,41.998
2021,S,Semi-annual,392,Japan,0,All ships,0.4146,,14,,10716,,228741,,14802.0,,327017.0,,1571.0,,21237.0,,NAGOYA,53,81.608,43,37.197
2021,S,Semi-annual,392,Japan,0,All ships,0.4146,,14,,10716,,228741,,14802.0,,327017.0,,1571.0,,21237.0,,KAWASAKI,211,4.222,249,-1.752
2021,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,4806,,50444,,,,,,,,,,KOBE,40,99.002,37,41.998
2021,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,4806,,50444,,,,,,,,,,NAGOYA,53,81.608,43,37.197
2021,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,4806,,50444,,,,,,,,,,KAWASAKI,211,4.222,249,-1.752
2021,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3111,,12,,7646,,165571,,12865.0,,322861.0,,,,,,KOBE,40,99.002,37,41.998
2021,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3111,,12,,7646,,165571,,12865.0,,322861.0,,,,,,NAGOYA,53,81.608,43,37.197
2021,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3111,,12,,7646,,165571,,12865.0,,322861.0,,,,,,KAWASAKI,211,4.222,249,-1.752
2021,S,Semi-annual,392,Japan,3,Container ships,0.3562,,13,,16418,,228741,,,,,,1571.0,,21237.0,,KOBE,40,99.002,37,41.998
2021,S,Semi-annual,392,Japan,3,Container ships,0.3562,,13,,16418,,228741,,,,,,1571.0,,21237.0,,NAGOYA,53,81.608,43,37.197
2021,S,Semi-annual,392,Japan,3,Container ships,0.3562,,13,,16418,,228741,,,,,,1571.0,,21237.0,,KAWASAKI,211,4.222,249,-1.752
2021,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1951,,15,,6764,,50000,,8990.0,,80344.0,,,,,,KOBE,40,99.002,37,41.998
2021,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1951,,15,,6764,,50000,,8990.0,,80344.0,,,,,,NAGOYA,53,81.608,43,37.197
2021,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1951,,15,,6764,,50000,,8990.0,,80344.0,,,,,,KAWASAKI,211,4.222,249,-1.752
2021,S,Semi-annual,392,Japan,5,Dry bulk carriers,0.9035,,14,,17113,,161294,,29676.0,,327017.0,,,,,,KOBE,40,99.002,37,41.998
2021,S,Semi-annual,392,Japan,5,Dry bulk carriers,0.9035,,14,,17113,,161294,,29676.0,,327017.0,,,,,,NAGOYA,53,81.608,43,37.197
2021,S,Semi-annual,392,Japan,5,Dry bulk carriers,0.9035,,14,,17113,,161294,,29676.0,,327017.0,,,,,,KAWASAKI,211,4.222,249,-1.752
2021,S,Semi-annual,392,Japan,6,Roll-on/ roll-off ships,,,12,,17518,,76420,,7586.0,,43878.0,,,,,,KOBE,40,99.002,37,41.998
2021,S,Semi-annual,392,Japan,6,Roll-on/ roll-off ships,,,12,,17518,,76420,,7586.0,,43878.0,,,,,,NAGOYA,53,81.608,43,37.197
2021,S,Semi-annual,392,Japan,6,Roll-on/ roll-off ships,,,12,,17518,,76420,,7586.0,,43878.0,,,,,,KAWASAKI,211,4.222,249,-1.752
2021,S,Semi-annual,392,Japan,7,Liquefied petroleum gas carriers,0.3153,,14,,6931,,51035,,7523.0,,58811.0,,,,,,KOBE,40,99.002,37,41.998
2021,S,Semi-annual,392,Japan,7,Liquefied petroleum gas carriers,0.3153,,14,,6931,,51035,,7523.0,,58811.0,,,,,,NAGOYA,53,81.608,43,37.197
2021,S,Semi-annual,392,Japan,7,Liquefied petroleum gas carriers,0.3153,,14,,6931,,51035,,7523.0,,58811.0,,,,,,KAWASAKI,211,4.222,249,-1.752
2021,S,Semi-annual,392,Japan,8,Liquefied natural gas carriers,1.0222,,13,,73306,,149367,,53101.0,,122079.0,,,,,,KOBE,40,99.002,37,41.998
2021,S,Semi-annual,392,Japan,8,Liquefied natural gas carriers,1.0222,,13,,73306,,149367,,53101.0,,122079.0,,,,,,NAGOYA,53,81.608,43,37.197
2021,S,Semi-annual,392,Japan,8,Liquefied natural gas carriers,1.0222,,13,,73306,,149367,,53101.0,,122079.0,,,,,,NAHA,120,31.94,126,10.434
2021,S,Semi-annual,392,Japan,8,Liquefied natural gas carriers,1.0222,,13,,73306,,149367,,53101.0,,122079.0,,,,,,HAKATA,128,26.746,117,12.58
2021,S,Semi-annual,392,Japan,8,Liquefied natural gas carriers,1.0222,,13,,73306,,149367,,53101.0,,122079.0,,,,,,KAWASAKI,211,4.222,249,-1.752
2021,S,Semi-annual,392,Japan,8,Liquefied natural gas carriers,1.0222,,13,,73306,,149367,,53101.0,,122079.0,,,,,,TOMAKOMAI,239,-1.381,237,-0.448
2021,S,Semi-annual,579,Norway,0,All ships,0.4111,,14,,3829,,167054,,7433.0,,323183.0,,840.0,,2668.0,,LARVIK,210,4.325,206,2.153
2021,S,Semi-annual,579,Norway,1,Passenger ships,,,13,,3643,,75156,,,,,,,,,,LARVIK,210,4.325,206,2.153
2021,S,Semi-annual,579,Norway,2,Liquid bulk carriers,0.6125,,15,,12908,,167054,,21000.0,,323183.0,,,,,,LARVIK,210,4.325,206,2.153
2021,S,Semi-annual,579,Norway,3,Container ships,0.3493,,16,,8941,,37071,,,,,,840.0,,2668.0,,LARVIK,210,4.325,206,2.153
2021,S,Semi-annual,579,Norway,4,Dry breakbulk carriers,0.3125,,24,,2772,,49091,,3280.0,,63581.0,,,,,,LARVIK,210,4.325,206,2.153
2021,S,Semi-annual,579,Norway,5,Dry bulk carriers,0.8847,,16,,18954,,109716,,31717.0,,211182.0,,,,,,LARVIK,210,4.325,206,2.153
2021,S,Semi-annual,579,Norway,6,Roll-on/ roll-off ships,,,18,,11326,,70853,,7074.0,,27343.0,,,,,,LARVIK,210,4.325,206,2.153
2021,S,Semi-annual,579,Norway,7,Liquefied petroleum gas carriers,0.8101,,10,,10660,,37366,,11814.0,,42543.0,,,,,,LARVIK,210,4.325,206,2.153
2021,S,Semi-annual,579,Norway,8,Liquefied natural gas carriers,0.2931,,15,,6275,,128806,,5048.0,,96844.0,,,,,,LARVIK,210,4.325,206,2.153
2021,S,Semi-annual,724,Spain,0,All ships,0.9021,,17,,15586,,237200,,14952.0,,211182.0,,3004.0,,23756.0,,ALGECIRAS,11,155.851,10,70.323
2021,S,Semi-annual,724,Spain,0,All ships,0.9021,,17,,15586,,237200,,14952.0,,211182.0,,3004.0,,23756.0,,BARCELONA,22,119.332,19,55.311
2021,S,Semi-annual,724,Spain,0,All ships,0.9021,,17,,15586,,237200,,14952.0,,211182.0,,3004.0,,23756.0,,CORONEL,39,100.17,49,33.796
2021,S,Semi-annual,724,Spain,0,All ships,0.9021,,17,,15586,,237200,,14952.0,,211182.0,,3004.0,,23756.0,,SANTA CRUZ DE TENERIFE,71,58.835,88,19.591
2021,S,Semi-annual,724,Spain,0,All ships,0.9021,,17,,15586,,237200,,14952.0,,211182.0,,3004.0,,23756.0,,VALENCIA,135,23.809,180,4.685
2021,S,Semi-annual,724,Spain,0,All ships,0.9021,,17,,15586,,237200,,14952.0,,211182.0,,3004.0,,23756.0,,MALAGA,137,22.325,140,8.27
2021,S,Semi-annual,724,Spain,0,All ships,0.9021,,17,,15586,,237200,,14952.0,,211182.0,,3004.0,,23756.0,,VIGO,149,18.234,138,8.62
2021,S,Semi-annual,724,Spain,0,All ships,0.9021,,17,,15586,,237200,,14952.0,,211182.0,,3004.0,,23756.0,,TARRAGONA,160,15.948,157,6.501
2021,S,Semi-annual,724,Spain,0,All ships,0.9021,,17,,15586,,237200,,14952.0,,211182.0,,3004.0,,23756.0,,CADIZ,221,2.588,217,1.288
2021,S,Semi-annual,724,Spain,0,All ships,0.9021,,17,,15586,,237200,,14952.0,,211182.0,,3004.0,,23756.0,,ALICANTE,229,1.007,222,0.745
2021,S,Semi-annual,724,Spain,1,Passenger ships,,,19,,12497,,228081,,,,,,,,,,ALGECIRAS,11,155.851,10,70.323
2021,S,Semi-annual,724,Spain,1,Passenger ships,,,19,,12497,,228081,,,,,,,,,,BARCELONA,22,119.332,19,55.311
2021,S,Semi-annual,724,Spain,1,Passenger ships,,,19,,12497,,228081,,,,,,,,,,CORONEL,39,100.17,49,33.796
2021,S,Semi-annual,724,Spain,1,Passenger ships,,,19,,12497,,228081,,,,,,,,,,SANTA CRUZ DE TENERIFE,71,58.835,88,19.591
2021,S,Semi-annual,724,Spain,1,Passenger ships,,,19,,12497,,228081,,,,,,,,,,VALENCIA,135,23.809,180,4.685
2021,S,Semi-annual,724,Spain,1,Passenger ships,,,19,,12497,,228081,,,,,,,,,,MALAGA,137,22.325,140,8.27
2021,S,Semi-annual,724,Spain,1,Passenger ships,,,19,,12497,,228081,,,,,,,,,,VIGO,149,18.234,138,8.62
2021,S,Semi-annual,724,Spain,1,Passenger ships,,,19,,12497,,228081,,,,,,,,,,TARRAGONA,160,15.948,157,6.501
2021,S,Semi-annual,724,Spain,1,Passenger ships,,,19,,12497,,228081,,,,,,,,,,CADIZ,221,2.588,217,1.288
2021,S,Semi-annual,724,Spain,1,Passenger ships,,,19,,12497,,228081,,,,,,,,,,ALICANTE,229,1.007,222,0.745
2021,S,Semi-annual,724,Spain,2,Liquid bulk carriers,0.9174,,13,,10523,,88704,,17148.0,,164733.0,,,,,,ALGECIRAS,11,155.851,10,70.323
2021,S,Semi-annual,724,Spain,2,Liquid bulk carriers,0.9174,,13,,10523,,88704,,17148.0,,164733.0,,,,,,BARCELONA,22,119.332,19,55.311
2021,S,Semi-annual,724,Spain,2,Liquid bulk carriers,0.9174,,13,,10523,,88704,,17148.0,,164733.0,,,,,,CORONEL,39,100.17,49,33.796
2021,S,Semi-annual,724,Spain,2,Liquid bulk carriers,0.9174,,13,,10523,,88704,,17148.0,,164733.0,,,,,,SANTA CRUZ DE TENERIFE,71,58.835,88,19.591
2021,S,Semi-annual,724,Spain,2,Liquid bulk carriers,0.9174,,13,,10523,,88704,,17148.0,,164733.0,,,,,,VALENCIA,135,23.809,180,4.685
2021,S,Semi-annual,724,Spain,2,Liquid bulk carriers,0.9174,,13,,10523,,88704,,17148.0,,164733.0,,,,,,MALAGA,137,22.325,140,8.27
2021,S,Semi-annual,724,Spain,2,Liquid bulk carriers,0.9174,,13,,10523,,88704,,17148.0,,164733.0,,,,,,VIGO,149,18.234,138,8.62
2021,S,Semi-annual,724,Spain,2,Liquid bulk carriers,0.9174,,13,,10523,,88704,,17148.0,,164733.0,,,,,,TARRAGONA,160,15.948,157,6.501
2021,S,Semi-annual,724,Spain,2,Liquid bulk carriers,0.9174,,13,,10523,,88704,,17148.0,,164733.0,,,,,,CADIZ,221,2.588,217,1.288
2021,S,Semi-annual,724,Spain,2,Liquid bulk carriers,0.9174,,13,,10523,,88704,,17148.0,,164733.0,,,,,,ALICANTE,229,1.007,222,0.745
2021,S,Semi-annual,724,Spain,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004.0,,23756.0,,ALGECIRAS,11,155.851,10,70.323
2021,S,Semi-annual,724,Spain,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004.0,,23756.0,,BARCELONA,22,119.332,19,55.311
2021,S,Semi-annual,724,Spain,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004.0,,23756.0,,CORONEL,39,100.17,49,33.796
2021,S,Semi-annual,724,Spain,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004.0,,23756.0,,SANTA CRUZ DE TENERIFE,71,58.835,88,19.591
2021,S,Semi-annual,724,Spain,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004.0,,23756.0,,VALENCIA,135,23.809,180,4.685
2021,S,Semi-annual,724,Spain,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004.0,,23756.0,,MALAGA,137,22.325,140,8.27
2021,S,Semi-annual,724,Spain,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004.0,,23756.0,,VIGO,149,18.234,138,8.62
2021,S,Semi-annual,724,Spain,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004.0,,23756.0,,TARRAGONA,160,15.948,157,6.501
2021,S,Semi-annual,724,Spain,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004.0,,23756.0,,CADIZ,221,2.588,217,1.288
2021,S,Semi-annual,724,Spain,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004.0,,23756.0,,ALICANTE,229,1.007,222,0.745
2021,S,Semi-annual,724,Spain,4,Dry breakbulk carriers,1.1653,,17,,5063,,66870,,7093.0,,71955.0,,,,,,ALGECIRAS,11,155.851,10,70.323
2021,S,Semi-annual,724,Spain,4,Dry breakbulk carriers,1.1653,,17,,5063,,66870,,7093.0,,71955.0,,,,,,BARCELONA,22,119.332,19,55.311
2021,S,Semi-annual,724,Spain,4,Dry breakbulk carriers,1.1653,,17,,5063,,66870,,7093.0,,71955.0,,,,,,CORONEL,39,100.17,49,33.796
2021,S,Semi-annual,724,Spain,4,Dry breakbulk carriers,1.1653,,17,,5063,,66870,,7093.0,,71955.0,,,,,,SANTA CRUZ DE TENERIFE,71,58.835,88,19.591
2021,S,Semi-annual,724,Spain,4,Dry breakbulk carriers,1.1653,,17,,5063,,66870,,7093.0,,71955.0,,,,,,VALENCIA,135,23.809,180,4.685
2021,S,Semi-annual,724,Spain,4,Dry breakbulk carriers,1.1653,,17,,5063,,66870,,7093.0,,71955.0,,,,,,MALAGA,137,22.325,140,8.27
2021,S,Semi-annual,724,Spain,4,Dry breakbulk carriers,1.1653,,17,,5063,,66870,,7093.0,,71955.0,,,,,,VIGO,149,18.234,138,8.62
2021,S,Semi-annual,724,Spain,4,Dry breakbulk carriers,1.1653,,17,,5063,,66870,,7093.0,,71955.0,,,,,,TARRAGONA,160,15.948,157,6.501
2021,S,Semi-annual,724,Spain,4,Dry breakbulk carriers,1.1653,,17,,5063,,66870,,7093.0,,71955.0,,,,,,CADIZ,221,2.588,217,1.288
2021,S,Semi-annual,724,Spain,4,Dry breakbulk carriers,1.1653,,17,,5063,,66870,,7093.0,,71955.0,,,,,,ALICANTE,229,1.007,222,0.745
2021,S,Semi-annual,724,Spain,5,Dry bulk carriers,1.7694,,16,,22935,,109716,,39717.0,,211182.0,,,,,,ALGECIRAS,11,155.851,10,70.323
2021,S,Semi-annual,724,Spain,5,Dry bulk carriers,1.7694,,16,,22935,,109716,,39717.0,,211182.0,,,,,,BARCELONA,22,119.332,19,55.311
2021,S,Semi-annual,724,Spain,5,Dry bulk carriers,1.7694,,16,,22935,,109716,,39717.0,,211182.0,,,,,,CORONEL,39,100.17,49,33.796
2021,S,Semi-annual,724,Spain,5,Dry bulk carriers,1.7694,,16,,22935,,109716,,39717.0,,211182.0,,,,,,SANTA CRUZ DE TENERIFE,71,58.835,88,19.591
2021,S,Semi-annual,724,Spain,5,Dry bulk carriers,1.7694,,16,,22935,,109716,,39717.0,,211182.0,,,,,,VALENCIA,135,23.809,180,4.685
2021,S,Semi-annual,724,Spain,5,Dry bulk carriers,1.7694,,16,,22935,,109716,,39717.0,,211182.0,,,,,,MALAGA,137,22.325,140,8.27
2021,S,Semi-annual,724,Spain,5,Dry bulk carriers,1.7694,,16,,22935,,109716,,39717.0,,211182.0,,,,,,VIGO,149,18.234,138,8.62
2021,S,Semi-annual,724,Spain,5,Dry bulk carriers,1.7694,,16,,22935,,109716,,39717.0,,211182.0,,,,,,TARRAGONA,160,15.948,157,6.501
2021,S,Semi-annual,724,Spain,5,Dry bulk carriers,1.7694,,16,,22935,,109716,,39717.0,,211182.0,,,,,,CADIZ,221,2.588,217,1.288
2021,S,Semi-annual,724,Spain,5,Dry bulk carriers,1.7694,,16,,22935,,109716,,39717.0,,211182.0,,,,,,ALICANTE,229,1.007,222,0.745
2021,S,Semi-annual,724,Spain,6,Roll-on/ roll-off ships,,,20,,30279,,76420,,11772.0,,48988.0,,,,,,ALGECIRAS,11,155.851,10,70.323
2021,S,Semi-annual,724,Spain,6,Roll-on/ roll-off ships,,,20,,30279,,76420,,11772.0,,48988.0,,,,,,BARCELONA,22,119.332,19,55.311
2021,S,Semi-annual,724,Spain,6,Roll-on/ roll-off ships,,,20,,30279,,76420,,11772.0,,48988.0,,,,,,CORONEL,39,100.17,49,33.796
2021,S,Semi-annual,724,Spain,6,Roll-on/ roll-off ships,,,20,,30279,,76420,,11772.0,,48988.0,,,,,,SANTA CRUZ DE TENERIFE,71,58.835,88,19.591
2021,S,Semi-annual,724,Spain,6,Roll-on/ roll-off ships,,,20,,30279,,76420,,11772.0,,48988.0,,,,,,VALENCIA,135,23.809,180,4.685
2021,S,Semi-annual,724,Spain,6,Roll-on/ roll-off ships,,,20,,30279,,76420,,11772.0,,48988.0,,,,,,MALAGA,137,22.325,140,8.27
2021,S,Semi-annual,724,Spain,6,Roll-on/ roll-off ships,,,20,,30279,,76420,,11772.0,,48988.0,,,,,,VIGO,149,18.234,138,8.62
2021,S,Semi-annual,724,Spain,6,Roll-on/ roll-off ships,,,20,,30279,,76420,,11772.0,,48988.0,,,,,,TARRAGONA,160,15.948,157,6.501
2021,S,Semi-annual,724,Spain,6,Roll-on/ roll-off ships,,,20,,30279,,76420,,11772.0,,48988.0,,,,,,CADIZ,221,2.588,217,1.288
2021,S,Semi-annual,724,Spain,6,Roll-on/ roll-off ships,,,20,,30279,,76420,,11772.0,,48988.0,,,,,,ALICANTE,229,1.007,222,0.745
2021,S,Semi-annual,724,Spain,7,Liquefied petroleum gas carriers,1.0361,,12,,6888,,48022,,7804.0,,58691.0,,,,,,ALGECIRAS,11,155.851,10,70.323
2021,S,Semi-annual,724,Spain,7,Liquefied petroleum gas carriers,1.0361,,12,,6888,,48022,,7804.0,,58691.0,,,,,,BARCELONA,22,119.332,19,55.311
2021,S,Semi-annual,724,Spain,7,Liquefied petroleum gas carriers,1.0361,,12,,6888,,48022,,7804.0,,58691.0,,,,,,CORONEL,39,100.17,49,33.796
2021,S,Semi-annual,724,Spain,7,Liquefied petroleum gas carriers,1.0361,,12,,6888,,48022,,7804.0,,58691.0,,,,,,SANTA CRUZ DE TENERIFE,71,58.835,88,19.591
2021,S,Semi-annual,724,Spain,7,Liquefied petroleum gas carriers,1.0361,,12,,6888,,48022,,7804.0,,58691.0,,,,,,VALENCIA,135,23.809,180,4.685
2021,S,Semi-annual,724,Spain,7,Liquefied petroleum gas carriers,1.0361,,12,,6888,,48022,,7804.0,,58691.0,,,,,,MALAGA,137,22.325,140,8.27
2021,S,Semi-annual,724,Spain,7,Liquefied petroleum gas carriers,1.0361,,12,,6888,,48022,,7804.0,,58691.0,,,,,,VIGO,149,18.234,138,8.62
2021,S,Semi-annual,724,Spain,7,Liquefied petroleum gas carriers,1.0361,,12,,6888,,48022,,7804.0,,58691.0,,,,,,TARRAGONA,160,15.948,157,6.501
2021,S,Semi-annual,724,Spain,7,Liquefied petroleum gas carriers,1.0361,,12,,6888,,48022,,7804.0,,58691.0,,,,,,CADIZ,221,2.588,217,1.288
2021,S,Semi-annual,724,Spain,7,Liquefied petroleum gas carriers,1.0361,,12,,6888,,48022,,7804.0,,58691.0,,,,,,ALICANTE,229,1.007,222,0.745
2021,S,Semi-annual,724,Spain,8,Liquefied natural gas carriers,1.0184,,12,,95587,,136980,,74060.0,,121957.0,,,,,,ALGECIRAS,11,155.851,10,70.323
2021,S,Semi-annual,724,Spain,8,Liquefied natural gas carriers,1.0184,,12,,95587,,136980,,74060.0,,121957.0,,,,,,BARCELONA,22,119.332,19,55.311
2021,S,Semi-annual,724,Spain,8,Liquefied natural gas carriers,1.0184,,12,,95587,,136980,,74060.0,,121957.0,,,,,,CORONEL,39,100.17,49,33.796
2021,S,Semi-annual,724,Spain,8,Liquefied natural gas carriers,1.0184,,12,,95587,,136980,,74060.0,,121957.0,,,,,,SANTA CRUZ DE TENERIFE,71,58.835,88,19.591
2021,S,Semi-annual,724,Spain,8,Liquefied natural gas carriers,1.0184,,12,,95587,,136980,,74060.0,,121957.0,,,,,,VALENCIA,135,23.809,180,4.685
2021,S,Semi-annual,724,Spain,8,Liquefied natural gas carriers,1.0184,,12,,95587,,136980,,74060.0,,121957.0,,,,,,MALAGA,137,22.325,140,8.27
2021,S,Semi-annual,724,Spain,8,Liquefied natural gas carriers,1.0184,,12,,95587,,136980,,74060.0,,121957.0,,,,,,VIGO,149,18.234,138,8.62
2021,S,Semi-annual,724,Spain,8,Liquefied natural gas carriers,1.0184,,12,,95587,,136980,,74060.0,,121957.0,,,,,,TARRAGONA,160,15.948,157,6.501
2021,S,Semi-annual,724,Spain,8,Liquefied natural gas carriers,1.0184,,12,,95587,,136980,,74060.0,,121957.0,,,,,,CADIZ,221,2.588,217,1.288
2021,S,Semi-annual,724,Spain,8,Liquefied natural gas carriers,1.0184,,12,,95587,,136980,,74060.0,,121957.0,,,,,,ALICANTE,229,1.007,222,0.745
2021,S,Semi-annual,724,Spain,8,Liquefied natural gas carriers,1.0184,,12,,95587,,136980,,74060.0,,121957.0,,,,,,GIJON,236,-0.544,224,0.596
2021,S,Semi-annual,752,Sweden,0,All ships,0.7736,,23,,15910,,214286,,8538.0,,318227.0,,1581.0,,19630.0,,NORRKOPING,182,11.336,184,4.593
2021,S,Semi-annual,752,Sweden,0,All ships,0.7736,,23,,15910,,214286,,8538.0,,318227.0,,1581.0,,19630.0,,GAVLE,252,-4.762,256,-3.18
2021,S,Semi-annual,752,Sweden,1,Passenger ships,,,26,,20074,,111554,,,,,,,,,,NORRKOPING,182,11.336,184,4.593
2021,S,Semi-annual,752,Sweden,1,Passenger ships,,,26,,20074,,111554,,,,,,,,,,GAVLE,252,-4.762,256,-3.18
2021,S,Semi-annual,752,Sweden,2,Liquid bulk carriers,0.6528,,15,,8340,,158536,,12565.0,,318227.0,,,,,,NORRKOPING,182,11.336,184,4.593
2021,S,Semi-annual,752,Sweden,2,Liquid bulk carriers,0.6528,,15,,8340,,158536,,12565.0,,318227.0,,,,,,GAVLE,252,-4.762,256,-3.18
2021,S,Semi-annual,752,Sweden,3,Container ships,0.6149,,16,,17076,,214286,,,,,,1581.0,,19630.0,,NORRKOPING,182,11.336,184,4.593
2021,S,Semi-annual,752,Sweden,3,Container ships,0.6149,,16,,17076,,214286,,,,,,1581.0,,19630.0,,GAVLE,252,-4.762,256,-3.18
2021,S,Semi-annual,752,Sweden,4,Dry breakbulk carriers,1.0222,,21,,3811,,37499,,5375.0,,55807.0,,,,,,NORRKOPING,182,11.336,184,4.593
2021,S,Semi-annual,752,Sweden,4,Dry breakbulk carriers,1.0222,,21,,3811,,37499,,5375.0,,55807.0,,,,,,GAVLE,252,-4.762,256,-3.18
2021,S,Semi-annual,752,Sweden,5,Dry bulk carriers,0.4437,,27,,6156,,44109,,9025.0,,81914.0,,,,,,NORRKOPING,182,11.336,184,4.593
2021,S,Semi-annual,752,Sweden,5,Dry bulk carriers,0.4437,,27,,6156,,44109,,9025.0,,81914.0,,,,,,GAVLE,252,-4.762,256,-3.18
2021,S,Semi-annual,752,Sweden,6,Roll-on/ roll-off ships,,,21,,27086,,76420,,10259.0,,31143.0,,,,,,NORRKOPING,182,11.336,184,4.593
2021,S,Semi-annual,752,Sweden,6,Roll-on/ roll-off ships,,,21,,27086,,76420,,10259.0,,31143.0,,,,,,GAVLE,252,-4.762,256,-3.18
2021,S,Semi-annual,752,Sweden,7,Liquefied petroleum gas carriers,0.8076,,15,,7176,,48542,,7933.0,,54783.0,,,,,,NORRKOPING,182,11.336,184,4.593
2021,S,Semi-annual,752,Sweden,7,Liquefied petroleum gas carriers,0.8076,,15,,7176,,48542,,7933.0,,54783.0,,,,,,GAVLE,252,-4.762,256,-3.18
2021,S,Semi-annual,752,Sweden,8,Liquefied natural gas carriers,0.7069,,7,,13161,,22887,,10073.0,,20916.0,,,,,,NORRKOPING,182,11.336,184,4.593
2021,S,Semi-annual,752,Sweden,8,Liquefied natural gas carriers,0.7069,,7,,13161,,22887,,10073.0,,20916.0,,,,,,GAVLE,252,-4.762,256,-3.18
2021,S,Semi-annual,792,Turkey,0,All ships,1.1958,,24,,6440,,194308,,16308.0,,299498.0,,3023.0,,19462.0,,MERSIN,34,102.273,28,49.791
2021,S,Semi-annual,792,Turkey,0,All ships,1.1958,,24,,6440,,194308,,16308.0,,299498.0,,3023.0,,19462.0,,ISKENDERUN,70,59.012,72,21.916
2021,S,Semi-annual,792,Turkey,0,All ships,1.1958,,24,,6440,,194308,,16308.0,,299498.0,,3023.0,,19462.0,,BORUnited States of AmericaN,148,18.332,149,7.476
2021,S,Semi-annual,792,Turkey,0,All ships,1.1958,,24,,6440,,194308,,16308.0,,299498.0,,3023.0,,19462.0,,IZMIR,253,-4.805,246,-1.093
2021,S,Semi-annual,792,Turkey,1,Passenger ships,,,25,,1636,,153516,,,,,,,,,,MERSIN,34,102.273,28,49.791
2021,S,Semi-annual,792,Turkey,1,Passenger ships,,,25,,1636,,153516,,,,,,,,,,ISKENDERUN,70,59.012,72,21.916
2021,S,Semi-annual,792,Turkey,1,Passenger ships,,,25,,1636,,153516,,,,,,,,,,BORUnited States of AmericaN,148,18.332,149,7.476
2021,S,Semi-annual,792,Turkey,1,Passenger ships,,,25,,1636,,153516,,,,,,,,,,IZMIR,253,-4.805,246,-1.093
2021,S,Semi-annual,792,Turkey,2,Liquid bulk carriers,1.192,,14,,18349,,157814,,31413.0,,299498.0,,,,,,MERSIN,34,102.273,28,49.791
2021,S,Semi-annual,792,Turkey,2,Liquid bulk carriers,1.192,,14,,18349,,157814,,31413.0,,299498.0,,,,,,ISKENDERUN,70,59.012,72,21.916
2021,S,Semi-annual,792,Turkey,2,Liquid bulk carriers,1.192,,14,,18349,,157814,,31413.0,,299498.0,,,,,,BORUnited States of AmericaN,148,18.332,149,7.476
2021,S,Semi-annual,792,Turkey,2,Liquid bulk carriers,1.192,,14,,18349,,157814,,31413.0,,299498.0,,,,,,IZMIR,253,-4.805,246,-1.093
2021,S,Semi-annual,792,Turkey,3,Container ships,0.6236,,17,,33255,,194308,,,,,,3023.0,,19462.0,,MERSIN,34,102.273,28,49.791
2021,S,Semi-annual,792,Turkey,3,Container ships,0.6236,,17,,33255,,194308,,,,,,3023.0,,19462.0,,ISKENDERUN,70,59.012,72,21.916
2021,S,Semi-annual,792,Turkey,3,Container ships,0.6236,,17,,33255,,194308,,,,,,3023.0,,19462.0,,BORUnited States of AmericaN,148,18.332,149,7.476
2021,S,Semi-annual,792,Turkey,3,Container ships,0.6236,,17,,33255,,194308,,,,,,3023.0,,19462.0,,IZMIR,253,-4.805,246,-1.093
2021,S,Semi-annual,792,Turkey,4,Dry breakbulk carriers,1.4931,,29,,4150,,43528,,5801.0,,62053.0,,,,,,MERSIN,34,102.273,28,49.791
2021,S,Semi-annual,792,Turkey,4,Dry breakbulk carriers,1.4931,,29,,4150,,43528,,5801.0,,62053.0,,,,,,ISKENDERUN,70,59.012,72,21.916
