Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Median time in port (days),Median time in port (days) Footnote,Average age of vessels,Average age of vessels Footnote,Average size (GT) of vessels,Average size (GT) of vessels Footnote,Maximum size (GT) of vessels,Maximum size (GT) of vessels Footnote,Average cargo carrying capacity (dwt) per vessel,Average cargo carrying capacity (dwt) per vessel Footnote,Maximum cargo carrying capacity (dwt) of vessels,Maximum cargo carrying capacity (dwt) of vessels Footnote,Average container carrying capacity (TEU) per container ship,Average container carrying capacity (TEU) per container ship Footnote,Maximum container carrying capacity (TEU) of container ships,Maximum container carrying capacity (TEU) of container ships Footnote
2021S02,S2   2021,2021,S,Semi-annual,752,Sweden,3,Container ships,0.7024,,15,,16948,,214286,,,,,,1578,,19630,
2021S02,S2   2021,2021,S,Semi-annual,752,Sweden,4,Dry breakbulk carriers,0.9854,,22,,3771,,37499,,5325,,55807,,,,,
2021S02,S2   2021,2021,S,Semi-annual,752,Sweden,5,Dry bulk carriers,0.467,,25,,6564,,49445,,10042,,87091,,,,,
2021S02,S2   2021,2021,S,Semi-annual,752,Sweden,6,Roll-on/ roll-off ships,,,20,,27765,,76420,,10338,,34960,,,,,
2021S02,S2   2021,2021,S,Semi-annual,752,Sweden,7,Liquefied petroleum gas carriers,0.8069,,15,,7760,,50468,,8575,,55250,,,,,
2021S02,S2   2021,2021,S,Semi-annual,752,Sweden,8,Liquefied natural gas carriers,0.7069,,7,,13161,,22887,,10073,,20916,,,,,
2021S02,S2   2021,2021,S,Semi-annual,792,Türkiye,0,All ships,1.2347,,24,,4979,,232618,,17353,,318824,,2916,,23756,
2021S02,S2   2021,2021,S,Semi-annual,792,Türkiye,1,Passenger ships,,,25,,1639,,93558,,,,,,,,,
2021S02,S2   2021,2021,S,Semi-annual,792,Türkiye,2,Liquid bulk carriers,1.1521,,14,,19068,,161045,,33278,,318824,,,,,
2021S02,S2   2021,2021,S,Semi-annual,792,Türkiye,3,Container ships,0.6382,,17,,31961,,232618,,,,,,2916,,23756,
2021S02,S2   2021,2021,S,Semi-annual,792,Türkiye,4,Dry breakbulk carriers,1.5764,,28,,4121,,51065,,5750,,72148,,,,,
2021S02,S2   2021,2021,S,Semi-annual,792,Türkiye,5,Dry bulk carriers,4.0833,,16,,24831,,109716,,42716,,211182,,,,,
2021S02,S2   2021,2021,S,Semi-annual,792,Türkiye,6,Roll-on/ roll-off ships,,,25,,26387,,76299,,10593,,45200,,,,,
2021S02,S2   2021,2021,S,Semi-annual,792,Türkiye,7,Liquefied petroleum gas carriers,1.1903,,20,,15872,,48825,,18322,,58691,,,,,
2021S02,S2   2021,2021,S,Semi-annual,792,Türkiye,8,Liquefied natural gas carriers,1.1563,,8,,112020,,141671,,89217,,121843,,,,,
2021S02,S2   2021,2021,S,Semi-annual,842,United States of America,0,All ships,1.5861,,26,,15853,,228081,,47932,,321300,,5328,,19273,
2021S02,S2   2021,2021,S,Semi-annual,842,United States of America,1,Passenger ships,,,30,,6784,,228081,,,,,,,,,
2021S02,S2   2021,2021,S,Semi-annual,842,United States of America,2,Liquid bulk carriers,1.6201,,11,,35049,,170611,,60704,,321300,,,,,
2021S02,S2   2021,2021,S,Semi-annual,842,United States of America,3,Container ships,1.2958,,15,,59511,,196670,,,,,,5328,,19273,
2021S02,S2   2021,2021,S,Semi-annual,842,United States of America,4,Dry breakbulk carriers,2.0563,,16,,12812,,66870,,17196,,81279,,,,,
2021S02,S2   2021,2021,S,Semi-annual,842,United States of America,5,Dry bulk carriers,2.0778,,20,,29052,,108237,,52282,,208775,,,,,
2021S02,S2   2021,2021,S,Semi-annual,842,United States of America,6,Roll-on/ roll-off ships,,,13,,58884,,100430,,21586,,55828,,,,,
2021S02,S2   2021,2021,S,Semi-annual,842,United States of America,7,Liquefied petroleum gas carriers,1.8135,,9,,30261,,60784,,34404,,63770,,,,,
2021S02,S2   2021,2021,S,Semi-annual,842,United States of America,8,Liquefied natural gas carriers,1.2521,,6,,105630,,149367,,84165,,121946,,,,,
2021S02,S2   2021,2021,S,Semi-annual,926,United Kingdom,0,All ships,1.1639,,18,,14244,,235579,,12269,,320785,,3064,,23992,
2021S02,S2   2021,2021,S,Semi-annual,926,United Kingdom,1,Passenger ships,,,18,,13217,,184089,,,,,,,,,
2021S02,S2   2021,2021,S,Semi-annual,926,United Kingdom,2,Liquid bulk carriers,1.0438,,14,,12613,,166094,,21106,,320785,,,,,
2021S02,S2   2021,2021,S,Semi-annual,926,United Kingdom,3,Container ships,0.8503,,16,,33291,,235579,,,,,,3064,,23992,
2021S02,S2   2021,2021,S,Semi-annual,926,United Kingdom,4,Dry breakbulk carriers,1.5236,,19,,3394,,48292,,4699,,62074,,,,,
2021S02,S2   2021,2021,S,Semi-annual,926,United Kingdom,5,Dry bulk carriers,3.049,,13,,25881,,94970,,44249,,180556,,,,,
2021S02,S2   2021,2021,S,Semi-annual,926,United Kingdom,6,Roll-on/ roll-off ships,,,15,,24649,,100430,,9855,,55828,,,,,
2021S02,S2   2021,2021,S,Semi-annual,926,United Kingdom,7,Liquefied petroleum gas carriers,1.0486,,11,,6759,,46491,,7271,,50891,,,,,
2021S02,S2   2021,2021,S,Semi-annual,926,United Kingdom,8,Liquefied natural gas carriers,1.234,,8,,75172,,168189,,61321,,154940,,,,,
2022S01,S1   2022,2022,S,Semi-annual,0,World,0,All ships,1.0694,,18,,14285,,236583,,25725,,404389,,3407,,24000,
2022S01,S1   2022,2022,S,Semi-annual,0,World,1,Passenger ships,,,20,,8075,,235600,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,0,World,2,Liquid bulk carriers,0.9958,,15,,16298,,170618,,28286,,323183,,,,,
2022S01,S1   2022,2022,S,Semi-annual,0,World,3,Container ships,0.8382,,15,,36855,,236583,,,,,,3407,,24000,
2022S01,S1   2022,2022,S,Semi-annual,0,World,4,Dry breakbulk carriers,1.1938,,21,,5571,,91784,,7604,,138743,,,,,
2022S01,S1   2022,2022,S,Semi-annual,0,World,5,Dry bulk carriers,2.2306,,14,,32735,,204014,,58640,,404389,,,,,
2022S01,S1   2022,2022,S,Semi-annual,0,World,6,Roll-on/ roll-off ships,,,17,,25706,,100430,,10319,,55828,,,,,
2022S01,S1   2022,2022,S,Semi-annual,0,World,7,Liquefied petroleum gas carriers,1.0292,,16,,10726,,60784,,11986,,64220,,,,,
2022S01,S1   2022,2022,S,Semi-annual,0,World,8,Liquefied natural gas carriers,1.1174,,12,,96843,,168189,,75614,,155159,,,,,
2022S01,S1   2022,2022,S,Semi-annual,36,Australia,0,All ships,1.6104,,17,,32686,,152305,,82425,,297633,,4475,,9572,
2022S01,S1   2022,2022,S,Semi-annual,36,Australia,1,Passenger ships,,,26,,3615,,91627,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,36,Australia,2,Liquid bulk carriers,1.3184,,9,,23888,,84156,,40398,,157564,,,,,
2022S01,S1   2022,2022,S,Semi-annual,36,Australia,3,Container ships,1.7191,,14,,49168,,109712,,,,,,4475,,9572,
2022S01,S1   2022,2022,S,Semi-annual,36,Australia,4,Dry breakbulk carriers,2.2292,,12,,17715,,57934,,27077,,80500,,,,,
2022S01,S1   2022,2022,S,Semi-annual,36,Australia,5,Dry bulk carriers,1.6868,,11,,59339,,152305,,110964,,297633,,,,,
2022S01,S1   2022,2022,S,Semi-annual,36,Australia,6,Roll-on/ roll-off ships,,,11,,42498,,76420,,15559,,43878,,,,,
2022S01,S1   2022,2022,S,Semi-annual,36,Australia,7,Liquefied petroleum gas carriers,0.908,,8,,14055,,53471,,15142,,57748,,,,,
2022S01,S1   2022,2022,S,Semi-annual,36,Australia,8,Liquefied natural gas carriers,1.2465,,10,,111880,,149367,,86177,,97955,,,,,
2022S01,S1   2022,2022,S,Semi-annual,124,Canada,0,All ships,0.9667,,26,,10931,,225282,,34424,,300837,,4709,,16000,
2022S01,S1   2022,2022,S,Semi-annual,124,Canada,1,Passenger ships,,,29,,7020,,225282,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,124,Canada,2,Liquid bulk carriers,1.0906,,12,,25168,,160462,,42234,,300837,,,,,
2022S01,S1   2022,2022,S,Semi-annual,124,Canada,3,Container ships,1.9771,,16,,51902,,176546,,,,,,4709,,16000,
2022S01,S1   2022,2022,S,Semi-annual,124,Canada,4,Dry breakbulk carriers,0.7035,,12,,12010,,40328,,16472,,55531,,,,,
2022S01,S1   2022,2022,S,Semi-annual,124,Canada,5,Dry bulk carriers,0.5597,,20,,28491,,109731,,49249,,210898,,,,,
2022S01,S1   2022,2022,S,Semi-annual,124,Canada,6,Roll-on/ roll-off ships,,,14,,9989,,100430,,5184,,55828,,,,,
2022S01,S1   2022,2022,S,Semi-annual,124,Canada,7,Liquefied petroleum gas carriers,1.4694,,10,,47594,,48963,,54660,,58757,,,,,
2022S01,S1   2022,2022,S,Semi-annual,156,China,0,All ships,1.1563,,14,,33241,,236583,,46318,,404389,,4446,,24000,
2022S01,S1   2022,2022,S,Semi-annual,156,China,1,Passenger ships,,,12,,21848,,77499,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,156,China,2,Liquid bulk carriers,1.1451,,12,,19438,,170618,,33800,,323183,,,,,
2022S01,S1   2022,2022,S,Semi-annual,156,China,3,Container ships,0.7743,,13,,47428,,236583,,,,,,4446,,24000,
2022S01,S1   2022,2022,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.6292,,17,,10499,,91649,,14781,,103652,,,,,
2022S01,S1   2022,2022,S,Semi-annual,156,China,5,Dry bulk carriers,2.066,,14,,42670,,204014,,77916,,404389,,,,,
2022S01,S1   2022,2022,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,13,,31057,,76420,,10800,,43878,,,,,
2022S01,S1   2022,2022,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0392,,15,,9885,,60784,,10706,,64220,,,,,
2022S01,S1   2022,2022,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.2313,,11,,101178,,168189,,81703,,155159,,,,,
2022S01,S1   2022,2022,S,Semi-annual,191,Croatia,0,All ships,1.3281,,17,,3783,,153744,,18222,,159385,,4002,,15226,
2022S01,S1   2022,2022,S,Semi-annual,191,Croatia,1,Passenger ships,,,17,,3355,,137936,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,191,Croatia,2,Liquid bulk carriers,0.9795,,16,,16657,,84029,,28365,,159385,,,,,
2022S01,S1   2022,2022,S,Semi-annual,191,Croatia,3,Container ships,0.7684,,15,,42555,,153744,,,,,,4002,,15226,
2022S01,S1   2022,2022,S,Semi-annual,191,Croatia,4,Dry breakbulk carriers,2.2104,,27,,4151,,66870,,5586,,71955,,,,,
2022S01,S1   2022,2022,S,Semi-annual,191,Croatia,5,Dry bulk carriers,3.0299,,24,,18981,,61677,,33376,,114045,,,,,
2022S01,S1   2022,2022,S,Semi-annual,191,Croatia,8,Liquefied natural gas carriers,2.2035,,7,,111313,,126004,,87621,,94665,,,,,
2022S01,S1   2022,2022,S,Semi-annual,208,Denmark,0,All ships,0.7469,,21,,10004,,214286,,7464,,182983,,1991,,19630,
2022S01,S1   2022,2022,S,Semi-annual,208,Denmark,1,Passenger ships,,,21,,10404,,183200,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,208,Denmark,2,Liquid bulk carriers,0.6646,,17,,7644,,86990,,12163,,164028,,,,,
2022S01,S1   2022,2022,S,Semi-annual,208,Denmark,3,Container ships,0.559,,15,,22080,,214286,,,,,,1991,,19630,
2022S01,S1   2022,2022,S,Semi-annual,208,Denmark,4,Dry breakbulk carriers,0.8319,,24,,2997,,20236,,4169,,32269,,,,,
2022S01,S1   2022,2022,S,Semi-annual,208,Denmark,5,Dry bulk carriers,0.8313,,13,,9663,,94090,,15905,,182983,,,,,
2022S01,S1   2022,2022,S,Semi-annual,208,Denmark,6,Roll-on/ roll-off ships,,,17,,25653,,72708,,13805,,48988,,,,,
2022S01,S1   2022,2022,S,Semi-annual,208,Denmark,7,Liquefied petroleum gas carriers,1.158,,11,,4370,,17840,,4785,,23484,,,,,
2022S01,S1   2022,2022,S,Semi-annual,251,France,0,All ships,1.2125,,18,,21356,,236583,,17633,,319778,,5073,,23964,
2022S01,S1   2022,2022,S,Semi-annual,251,France,1,Passenger ships,,,20,,22142,,235600,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,251,France,2,Liquid bulk carriers,1.0278,,13,,12382,,167168,,20825,,319778,,,,,
2022S01,S1   2022,2022,S,Semi-annual,251,France,3,Container ships,1.1208,,14,,55262,,236583,,,,,,5073,,23964,
2022S01,S1   2022,2022,S,Semi-annual,251,France,4,Dry breakbulk carriers,1.5729,,18,,4550,,46295,,6358,,72871,,,,,
2022S01,S1   2022,2022,S,Semi-annual,251,France,5,Dry bulk carriers,3.1,,15,,25675,,107526,,45178,,208521,,,,,
2022S01,S1   2022,2022,S,Semi-annual,251,France,6,Roll-on/ roll-off ships,,,18,,26962,,76420,,11462,,45200,,,,,
2022S01,S1   2022,2022,S,Semi-annual,251,France,7,Liquefied petroleum gas carriers,1.1142,,13,,8716,,49567,,9828,,55250,,,,,
2022S01,S1   2022,2022,S,Semi-annual,251,France,8,Liquefied natural gas carriers,1.1187,,9,,106670,,149367,,82808,,121935,,,,,
2022S01,S1   2022,2022,S,Semi-annual,276,Germany,0,All ships,0.834,,21,,13707,,236583,,9602,,319191,,4438,,23992,
2022S01,S1   2022,2022,S,Semi-annual,276,Germany,1,Passenger ships,,,22,,12124,,183200,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,276,Germany,2,Liquid bulk carriers,0.534,,18,,5055,,162800,,8285,,319191,,,,,
2022S01,S1   2022,2022,S,Semi-annual,276,Germany,3,Container ships,1.2715,,14,,48304,,236583,,,,,,4438,,23992,
2022S01,S1   2022,2022,S,Semi-annual,276,Germany,4,Dry breakbulk carriers,0.7951,,22,,3938,,46295,,4947,,72927,,,,,
2022S01,S1   2022,2022,S,Semi-annual,276,Germany,5,Dry bulk carriers,2.8139,,12,,31199,,108828,,54565,,210898,,,,,
2022S01,S1   2022,2022,S,Semi-annual,276,Germany,6,Roll-on/ roll-off ships,,,17,,30359,,100430,,12722,,55828,,,,,
2022S01,S1   2022,2022,S,Semi-annual,276,Germany,7,Liquefied petroleum gas carriers,0.8389,,14,,5712,,48060,,6275,,54543,,,,,
2022S01,S1   2022,2022,S,Semi-annual,300,Greece,0,All ships,0.8656,,22,,7937,,219688,,7550,,167295,,4275,,21237,
2022S01,S1   2022,2022,S,Semi-annual,300,Greece,1,Passenger ships,,,21,,7268,,181541,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,300,Greece,2,Liquid bulk carriers,0.5979,,22,,5131,,84796,,8040,,167295,,,,,
2022S01,S1   2022,2022,S,Semi-annual,300,Greece,3,Container ships,1.1865,,17,,45594,,219688,,,,,,4275,,21237,
2022S01,S1   2022,2022,S,Semi-annual,300,Greece,4,Dry breakbulk carriers,1.1944,,34,,2899,,39463,,4009,,52313,,,,,
2022S01,S1   2022,2022,S,Semi-annual,300,Greece,5,Dry bulk carriers,0.7625,,26,,7636,,47051,,12723,,87144,,,,,
2022S01,S1   2022,2022,S,Semi-annual,300,Greece,6,Roll-on/ roll-off ships,,,35,,15824,,76420,,6702,,48988,,,,,
2022S01,S1   2022,2022,S,Semi-annual,300,Greece,7,Liquefied petroleum gas carriers,0.8656,,25,,5115,,17242,,5884,,19621,,,,,
2022S01,S1   2022,2022,S,Semi-annual,300,Greece,8,Liquefied natural gas carriers,1.0097,,8,,107339,,135951,,83865,,99025,,,,,
2022S01,S1   2022,2022,S,Semi-annual,360,Indonesia,0,All ships,1.2813,,21,,7796,,136740,,17116,,230000,,1167,,8204,
2022S01,S1   2022,2022,S,Semi-annual,360,Indonesia,1,Passenger ships,,,22,,5133,,20563,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,360,Indonesia,2,Liquid bulk carriers,1.3049,,17,,8871,,85436,,13880,,162090,,,,,
2022S01,S1   2022,2022,S,Semi-annual,360,Indonesia,3,Container ships,1.0375,,16,,13145,,91649,,,,,,1167,,8204,
2022S01,S1   2022,2022,S,Semi-annual,360,Indonesia,4,Dry breakbulk carriers,1.2313,,21,,5138,,57934,,6998,,138743,,,,,
2022S01,S1   2022,2022,S,Semi-annual,360,Indonesia,5,Dry bulk carriers,2.9497,,19,,26212,,113628,,46246,,230000,,,,,
2022S01,S1   2022,2022,S,Semi-annual,360,Indonesia,6,Roll-on/ roll-off ships,,,32,,10060,,75206,,4551,,28092,,,,,
2022S01,S1   2022,2022,S,Semi-annual,360,Indonesia,7,Liquefied petroleum gas carriers,1.0875,,21,,8411,,53573,,9126,,58811,,,,,
2022S01,S1   2022,2022,S,Semi-annual,360,Indonesia,8,Liquefied natural gas carriers,1.4208,,17,,96072,,136740,,72353,,97730,,,,,
2022S01,S1   2022,2022,S,Semi-annual,380,Italy,0,All ships,1.3819,,27,,10046,,235600,,19902,,313049,,3522,,23964,
2022S01,S1   2022,2022,S,Semi-annual,380,Italy,1,Passenger ships,,,29,,7339,,235600,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2799,,19,,17376,,157477,,29523,,299999,,,,,
2022S01,S1   2022,2022,S,Semi-annual,380,Italy,3,Container ships,1.0417,,17,,38547,,232618,,,,,,3522,,23964,
2022S01,S1   2022,2022,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,1.8854,,20,,5930,,66870,,8272,,72914,,,,,
2022S01,S1   2022,2022,S,Semi-annual,380,Italy,5,Dry bulk carriers,4.0778,,15,,26259,,151915,,45539,,313049,,,,,
2022S01,S1   2022,2022,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,14,,35069,,76420,,13703,,45200,,,,,
2022S01,S1   2022,2022,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5167,,15,,8347,,48051,,9448,,55047,,,,,
2022S01,S1   2022,2022,S,Semi-annual,380,Italy,8,Liquefied natural gas carriers,2.4014,,15,,42529,,52855,,30177,,39520,,,,,
2022S01,S1   2022,2022,S,Semi-annual,392,Japan,0,All ships,0.4201,,14,,10111,,165541,,15391,,327017,,1529,,14336,
2022S01,S1   2022,2022,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,4484,,50444,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3076,,12,,8247,,165541,,13980,,322861,,,,,
2022S01,S1   2022,2022,S,Semi-annual,392,Japan,3,Container ships,0.3792,,14,,15801,,151015,,,,,,1529,,14336,
2022S01,S1   2022,2022,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.216,,15,,6929,,66870,,9406,,138743,,,,,
2022S01,S1   2022,2022,S,Semi-annual,392,Japan,5,Dry bulk carriers,0.7993,,14,,17084,,161294,,29632,,327017,,,,,
2022S01,S1   2022,2022,S,Semi-annual,392,Japan,6,Roll-on/ roll-off ships,,,12,,17025,,76420,,7440,,43878,,,,,
2022S01,S1   2022,2022,S,Semi-annual,392,Japan,7,Liquefied petroleum gas carriers,0.3354,,13,,7042,,51035,,7674,,58757,,,,,
2022S01,S1   2022,2022,S,Semi-annual,392,Japan,8,Liquefied natural gas carriers,1.0125,,14,,69123,,149367,,49931,,122079,,,,,
2022S01,S1   2022,2022,S,Semi-annual,410,"Korea, Republic of",0,All ships,0.8833,,15,,18842,,236583,,21259,,326932,,2849,,23992,
2022S01,S1   2022,2022,S,Semi-annual,410,"Korea, Republic of",1,Passenger ships,,,12,,17839,,35187,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,410,"Korea, Republic of",2,Liquid bulk carriers,0.7361,,13,,13823,,170611,,23823,,323182,,,,,
2022S01,S1   2022,2022,S,Semi-annual,410,"Korea, Republic of",3,Container ships,0.7312,,14,,30479,,236583,,,,,,2849,,23992,
2022S01,S1   2022,2022,S,Semi-annual,410,"Korea, Republic of",4,Dry breakbulk carriers,1.1688,,20,,5228,,91649,,7652,,138743,,,,,
2022S01,S1   2022,2022,S,Semi-annual,410,"Korea, Republic of",5,Dry bulk carriers,2.5,,13,,30258,,173756,,54270,,326932,,,,,
2022S01,S1   2022,2022,S,Semi-annual,410,"Korea, Republic of",6,Roll-on/ roll-off ships,,,20,,26175,,76420,,10747,,38500,,,,,
2022S01,S1   2022,2022,S,Semi-annual,410,"Korea, Republic of",7,Liquefied petroleum gas carriers,0.7972,,14,,7868,,60783,,8584,,64012,,,,,
2022S01,S1   2022,2022,S,Semi-annual,410,"Korea, Republic of",8,Liquefied natural gas carriers,1.0479,,12,,109322,,168189,,87462,,155159,,,,,
2022S01,S1   2022,2022,S,Semi-annual,528,Netherlands,0,All ships,0.641,,18,,13348,,236583,,15394,,399821,,2812,,23992,
2022S01,S1   2022,2022,S,Semi-annual,528,Netherlands,1,Passenger ships,,,15,,14760,,184089,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,528,Netherlands,2,Liquid bulk carriers,0.6146,,17,,9957,,163465,,18386,,321300,,,,,
2022S01,S1   2022,2022,S,Semi-annual,528,Netherlands,3,Container ships,0.891,,16,,30203,,236583,,,,,,2812,,23992,
2022S01,S1   2022,2022,S,Semi-annual,528,Netherlands,4,Dry breakbulk carriers,0.4326,,21,,3900,,91784,,5218,,116173,,,,,
2022S01,S1   2022,2022,S,Semi-annual,528,Netherlands,5,Dry bulk carriers,1.1507,,11,,38989,,197453,,70083,,399821,,,,,
2022S01,S1   2022,2022,S,Semi-annual,528,Netherlands,6,Roll-on/ roll-off ships,,,23,,17183,,76420,,6619,,48988,,,,,
2022S01,S1   2022,2022,S,Semi-annual,528,Netherlands,7,Liquefied petroleum gas carriers,0.9753,,15,,6952,,49567,,7678,,58811,,,,,
2022S01,S1   2022,2022,S,Semi-annual,528,Netherlands,8,Liquefied natural gas carriers,1.0431,,6,,84937,,139050,,66012,,98936,,,,,
2022S01,S1   2022,2022,S,Semi-annual,579,Norway,0,All ships,0.4153,,13,,4080,,184089,,7375,,320780,,809,,1875,
2022S01,S1   2022,2022,S,Semi-annual,579,Norway,1,Passenger ships,,,12,,3957,,184089,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,579,Norway,2,Liquid bulk carriers,0.6111,,15,,11456,,162614,,18616,,320780,,,,,
2022S01,S1   2022,2022,S,Semi-annual,579,Norway,3,Container ships,0.3462,,18,,8542,,17488,,,,,,809,,1875,
2022S01,S1   2022,2022,S,Semi-annual,579,Norway,4,Dry breakbulk carriers,0.3295,,24,,2810,,42515,,3418,,62000,,,,,
2022S01,S1   2022,2022,S,Semi-annual,579,Norway,5,Dry bulk carriers,0.8108,,15,,19551,,107879,,33108,,209114,,,,,
2022S01,S1   2022,2022,S,Semi-annual,579,Norway,6,Roll-on/ roll-off ships,,,18,,11384,,70853,,6991,,27343,,,,,
2022S01,S1   2022,2022,S,Semi-annual,579,Norway,7,Liquefied petroleum gas carriers,0.7882,,11,,7902,,37366,,8466,,42543,,,,,
2022S01,S1   2022,2022,S,Semi-annual,579,Norway,8,Liquefied natural gas carriers,0.3146,,17,,7970,,121597,,5500,,88797,,,,,
2022S01,S1   2022,2022,S,Semi-annual,643,Russian Federation,0,All ships,1.6819,,24,,13434,,128975,,20519,,181458,,1417,,8600,
2022S01,S1   2022,2022,S,Semi-annual,643,Russian Federation,1,Passenger ships,,,30,,7497,,12288,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,643,Russian Federation,2,Liquid bulk carriers,1.2375,,21,,16952,,87146,,29175,,167282,,,,,
2022S01,S1   2022,2022,S,Semi-annual,643,Russian Federation,3,Container ships,1.701,,17,,15756,,96628,,,,,,1417,,8600,
2022S01,S1   2022,2022,S,Semi-annual,643,Russian Federation,4,Dry breakbulk carriers,2.1653,,29,,4559,,84503,,6061,,138743,,,,,
2022S01,S1   2022,2022,S,Semi-annual,643,Russian Federation,5,Dry bulk carriers,2.6174,,16,,27152,,94970,,47497,,181458,,,,,
2022S01,S1   2022,2022,S,Semi-annual,643,Russian Federation,6,Roll-on/ roll-off ships,,,32,,11074,,58250,,5772,,22910,,,,,
2022S01,S1   2022,2022,S,Semi-annual,643,Russian Federation,7,Liquefied petroleum gas carriers,2.0167,,17,,10083,,18425,,11942,,23273,,,,,
2022S01,S1   2022,2022,S,Semi-annual,643,Russian Federation,8,Liquefied natural gas carriers,1.0747,,10,,99471,,128975,,72619,,97000,,,,,
2022S01,S1   2022,2022,S,Semi-annual,724,Spain,0,All ships,0.9264,,17,,17097,,236583,,16621,,314014,,3157,,23964,
2022S01,S1   2022,2022,S,Semi-annual,724,Spain,1,Passenger ships,,,19,,15446,,235600,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,724,Spain,2,Liquid bulk carriers,0.8924,,13,,11684,,160682,,19302,,314014,,,,,
2022S01,S1   2022,2022,S,Semi-annual,724,Spain,3,Container ships,0.699,,16,,34094,,236583,,,,,,3157,,23964,
2022S01,S1   2022,2022,S,Semi-annual,724,Spain,4,Dry breakbulk carriers,1.1882,,17,,5109,,91784,,7195,,116173,,,,,
2022S01,S1   2022,2022,S,Semi-annual,724,Spain,5,Dry bulk carriers,1.8729,,14,,26536,,107761,,46280,,209472,,,,,
2022S01,S1   2022,2022,S,Semi-annual,724,Spain,6,Roll-on/ roll-off ships,,,14,,23991,,76420,,8288,,45200,,,,,
2022S01,S1   2022,2022,S,Semi-annual,724,Spain,7,Liquefied petroleum gas carriers,1.0146,,12,,7833,,48600,,8843,,55076,,,,,
2022S01,S1   2022,2022,S,Semi-annual,724,Spain,8,Liquefied natural gas carriers,1.0562,,9,,99072,,163922,,77044,,130441,,,,,
2022S01,S1   2022,2022,S,Semi-annual,752,Sweden,0,All ships,0.816,,24,,16713,,214286,,8837,,320780,,1613,,19630,
2022S01,S1   2022,2022,S,Semi-annual,752,Sweden,1,Passenger ships,,,26,,20777,,181541,,,,,,,,,
2022S01,S1   2022,2022,S,Semi-annual,752,Sweden,2,Liquid bulk carriers,0.6764,,15,,8737,,162614,,13260,,320780,,,,,
2022S01,S1   2022,2022,S,Semi-annual,752,Sweden,3,Container ships,0.7764,,17,,17293,,214286,,,,,,1613,,19630,
2022S01,S1   2022,2022,S,Semi-annual,752,Sweden,4,Dry breakbulk carriers,1.0226,,22,,3787,,39433,,5348,,61250,,,,,
2022S01,S1   2022,2022,S,Semi-annual,752,Sweden,5,Dry bulk carriers,0.5066,,29,,6813,,49206,,10000,,85206,,,,,
2022S01,S1   2022,2022,S,Semi-annual,752,Sweden,6,Roll-on/ roll-off ships,,,20,,28260,,76420,,11765,,34960,,,,,
2022S01,S1   2022,2022,S,Semi-annual,752,Sweden,7,Liquefied petroleum gas carriers,0.9583,,14,,7862,,50468,,8570,,54901,,,,,
2022S01,S1   2022,2022,S,Semi-annual,752,Sweden,8,Liquefied natural gas carriers,0.7875,,7,,12278,,16100,,8585,,12268,,,,,
2022S01,S1   2022,2022,S,Semi-annual,792,Türkiye,0,All ships,1.2806,,25,,5449,,232618,,17443,,211182,,2935,,22000,
2022S01,S1   2022,2022,S,Semi-annual,792,Türkiye,1,Passenger ships,,,26,,1714,,167704,,,,,,,,,
