Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
2018S01,S1   2018,2018,S,Semi-annual,1500,Developed economies,5,Dry bulk carriers,55975,
2018S01,S1   2018,2018,S,Semi-annual,1500,Developed economies,6,Roll-on/ roll-off ships,71968,
2018S01,S1   2018,2018,S,Semi-annual,1500,Developed economies,7,Liquefied petroleum gas carriers,12917,
2018S01,S1   2018,2018,S,Semi-annual,1500,Developed economies,8,Liquefied natural gas carriers,2909,
2018S01,S1   2018,2018,S,Semi-annual,1520,Developed economies: Americas,0,All ships,171822,
2018S01,S1   2018,2018,S,Semi-annual,1520,Developed economies: Americas,1,Passenger ships,124117,
2018S01,S1   2018,2018,S,Semi-annual,1520,Developed economies: Americas,2,Liquid bulk carriers,13134,
2018S01,S1   2018,2018,S,Semi-annual,1520,Developed economies: Americas,3,Container ships,10904,
2018S01,S1   2018,2018,S,Semi-annual,1520,Developed economies: Americas,4,Dry breakbulk carriers,5442,
2018S01,S1   2018,2018,S,Semi-annual,1520,Developed economies: Americas,5,Dry bulk carriers,11947,
2018S01,S1   2018,2018,S,Semi-annual,1520,Developed economies: Americas,6,Roll-on/ roll-off ships,5207,
2018S01,S1   2018,2018,S,Semi-annual,1520,Developed economies: Americas,7,Liquefied petroleum gas carriers,853,
2018S01,S1   2018,2018,S,Semi-annual,1520,Developed economies: Americas,8,Liquefied natural gas carriers,218,
2018S01,S1   2018,2018,S,Semi-annual,1530,Developed economies: Asia,0,All ships,174038,
2018S01,S1   2018,2018,S,Semi-annual,1530,Developed economies: Asia,1,Passenger ships,45976,
2018S01,S1   2018,2018,S,Semi-annual,1530,Developed economies: Asia,2,Liquid bulk carriers,32839,
2018S01,S1   2018,2018,S,Semi-annual,1530,Developed economies: Asia,3,Container ships,30537,
2018S01,S1   2018,2018,S,Semi-annual,1530,Developed economies: Asia,4,Dry breakbulk carriers,20573,
2018S01,S1   2018,2018,S,Semi-annual,1530,Developed economies: Asia,5,Dry bulk carriers,17650,
2018S01,S1   2018,2018,S,Semi-annual,1530,Developed economies: Asia,6,Roll-on/ roll-off ships,20465,
2018S01,S1   2018,2018,S,Semi-annual,1530,Developed economies: Asia,7,Liquefied petroleum gas carriers,4629,
2018S01,S1   2018,2018,S,Semi-annual,1530,Developed economies: Asia,8,Liquefied natural gas carriers,1369,
2018S01,S1   2018,2018,S,Semi-annual,1540,Developed economies: Europe,0,All ships,1001768,
2018S01,S1   2018,2018,S,Semi-annual,1540,Developed economies: Europe,1,Passenger ships,684806,
2018S01,S1   2018,2018,S,Semi-annual,1540,Developed economies: Europe,2,Liquid bulk carriers,88721,
2018S01,S1   2018,2018,S,Semi-annual,1540,Developed economies: Europe,3,Container ships,48043,
2018S01,S1   2018,2018,S,Semi-annual,1540,Developed economies: Europe,4,Dry breakbulk carriers,109366,
2018S01,S1   2018,2018,S,Semi-annual,1540,Developed economies: Europe,5,Dry bulk carriers,18138,
2018S01,S1   2018,2018,S,Semi-annual,1540,Developed economies: Europe,6,Roll-on/ roll-off ships,44598,
2018S01,S1   2018,2018,S,Semi-annual,1540,Developed economies: Europe,7,Liquefied petroleum gas carriers,7256,
2018S01,S1   2018,2018,S,Semi-annual,1540,Developed economies: Europe,8,Liquefied natural gas carriers,840,
2018S01,S1   2018,2018,S,Semi-annual,1550,Developed economies: Oceania,0,All ships,38464,
2018S01,S1   2018,2018,S,Semi-annual,1550,Developed economies: Oceania,1,Passenger ships,20125,
2018S01,S1   2018,2018,S,Semi-annual,1550,Developed economies: Oceania,2,Liquid bulk carriers,2339,
2018S01,S1   2018,2018,S,Semi-annual,1550,Developed economies: Oceania,3,Container ships,3763,
2018S01,S1   2018,2018,S,Semi-annual,1550,Developed economies: Oceania,4,Dry breakbulk carriers,1638,
2018S01,S1   2018,2018,S,Semi-annual,1550,Developed economies: Oceania,5,Dry bulk carriers,8240,
2018S01,S1   2018,2018,S,Semi-annual,1550,Developed economies: Oceania,6,Roll-on/ roll-off ships,1698,
2018S01,S1   2018,2018,S,Semi-annual,1550,Developed economies: Oceania,7,Liquefied petroleum gas carriers,179,
2018S01,S1   2018,2018,S,Semi-annual,1550,Developed economies: Oceania,8,Liquefied natural gas carriers,482,
2018S01,S1   2018,2018,S,Semi-annual,156,China,0,All ships,122794,
2018S01,S1   2018,2018,S,Semi-annual,156,China,1,Passenger ships,18379,
2018S01,S1   2018,2018,S,Semi-annual,156,China,2,Liquid bulk carriers,18678,
2018S01,S1   2018,2018,S,Semi-annual,156,China,3,Container ships,36339,
2018S01,S1   2018,2018,S,Semi-annual,156,China,4,Dry breakbulk carriers,14618,
2018S01,S1   2018,2018,S,Semi-annual,156,China,5,Dry bulk carriers,27454,
2018S01,S1   2018,2018,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,3364,
2018S01,S1   2018,2018,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,3676,
2018S01,S1   2018,2018,S,Semi-annual,156,China,8,Liquefied natural gas carriers,286,
2018S01,S1   2018,2018,S,Semi-annual,1560,Developed economies: Asia and Oceania,0,All ships,212502,
2018S01,S1   2018,2018,S,Semi-annual,1560,Developed economies: Asia and Oceania,1,Passenger ships,66101,
2018S01,S1   2018,2018,S,Semi-annual,1560,Developed economies: Asia and Oceania,2,Liquid bulk carriers,35178,
2018S01,S1   2018,2018,S,Semi-annual,1560,Developed economies: Asia and Oceania,3,Container ships,34300,
2018S01,S1   2018,2018,S,Semi-annual,1560,Developed economies: Asia and Oceania,4,Dry breakbulk carriers,22211,
2018S01,S1   2018,2018,S,Semi-annual,1560,Developed economies: Asia and Oceania,5,Dry bulk carriers,25890,
